Date,Volume
5/20/19,"$23,843,404,340 "
5/19/19,"$25,902,422,040 "
5/18/19,"$21,354,286,562 "
5/17/19,"$30,066,644,905 "
5/16/19,"$33,167,197,581 "
5/15/19,"$28,344,112,920 "
5/14/19,"$32,031,452,227 "
5/13/19,"$28,677,672,181 "
5/12/19,"$27,773,333,680 "
5/11/19,"$28,867,562,329 "
5/10/19,"$19,419,875,368 "
5/9/19,"$16,784,645,411 "
5/8/19,"$15,320,605,300 "
5/7/19,"$18,026,409,033 "
5/6/19,"$15,737,171,804 "
5/5/19,"$14,808,830,723 "
5/4/19,"$17,567,780,766 "
5/3/19,"$18,720,780,006 "
5/2/19,"$14,644,460,907 "
5/1/19,"$13,679,528,236 "
4/30/19,"$13,878,964,574 "
4/29/19,"$13,735,490,672 "
4/28/19,"$12,819,992,056 "
4/27/19,"$13,111,274,675 "
4/26/19,"$16,812,108,040 "
4/25/19,"$15,330,283,408 "
4/24/19,"$17,048,033,399 "
4/23/19,"$15,867,308,108 "
4/22/19,"$14,601,631,648 "
4/21/19,"$13,731,844,223 "
4/20/19,"$13,169,647,522 "
4/19/19,"$13,780,238,655 "
4/18/19,"$13,256,489,918 "
4/17/19,"$12,438,480,677 "
4/16/19,"$11,618,660,197 "
4/15/19,"$12,290,155,061 "
4/14/19,"$10,391,952,498 "
4/13/19,"$10,823,289,598 "
4/12/19,"$13,675,206,312 "
4/11/19,"$16,555,616,019 "
4/10/19,"$15,504,590,933 "
4/9/19,"$14,722,104,361 "
4/8/19,"$17,154,113,634 "
4/7/19,"$16,655,416,140 "
4/6/19,"$16,929,795,194 "
4/5/19,"$16,837,325,387 "
4/4/19,"$18,251,810,240 "
4/3/19,"$22,899,891,582 "
4/2/19,"$21,315,047,816 "
4/1/19,"$10,157,794,171 "
3/31/19,"$9,045,122,443 "
3/30/19,"$9,732,688,060 "
3/29/19,"$10,918,665,557 "
3/28/19,"$9,353,915,899 "
3/27/19,"$10,897,131,934 "
3/26/19,"$10,707,678,815 "
3/25/19,"$10,359,818,883 "
3/24/19,"$9,144,851,065 "
3/23/19,"$9,578,850,549 "
3/22/19,"$9,252,935,969 "
3/21/19,"$10,831,212,662 "
3/20/19,"$10,175,916,388 "
3/19/19,"$9,344,919,956 "
3/18/19,"$9,646,954,186 "
3/17/19,"$8,221,625,400 "
3/16/19,"$9,856,166,973 "
3/15/19,"$9,394,210,605 "
3/14/19,"$10,480,789,570 "
3/13/19,"$9,469,184,841 "
3/12/19,"$9,809,887,079 "
3/11/19,"$10,125,901,903 "
3/10/19,"$9,713,267,607 "
3/9/19,"$10,796,103,518 "
3/8/19,"$10,638,638,944 "
3/7/19,"$9,584,165,519 "
3/6/19,"$9,175,291,529 "
3/5/19,"$10,174,126,415 "
3/4/19,"$9,029,175,788 "
3/3/19,"$7,253,558,152 "
3/2/19,"$7,578,786,076 "
3/1/19,"$7,661,247,975 "
2/28/19,"$8,399,767,798 "
2/27/19,"$8,301,309,684 "
2/26/19,"$7,931,218,996 "
2/25/19,"$9,318,796,067 "
2/24/19,"$10,794,227,451 "
2/23/19,"$8,922,258,316 "
2/22/19,"$7,826,525,254 "
2/21/19,"$7,775,128,102 "
2/20/19,"$8,693,373,948 "
2/19/19,"$9,933,626,655 "
2/18/19,"$9,908,216,640 "
2/17/19,"$7,039,512,503 "
2/16/19,"$5,934,744,052 "
2/15/19,"$6,091,952,231 "
2/14/19,"$6,271,044,418 "
2/13/19,"$6,438,903,823 "
2/12/19,"$6,480,384,532 "
2/11/19,"$6,277,056,434 "
2/10/19,"$6,282,256,903 "
2/9/19,"$6,158,833,645 "
2/8/19,"$7,735,623,101 "
2/7/19,"$5,004,962,683 "
2/6/19,"$5,482,196,038 "
2/5/19,"$5,227,549,545 "
2/4/19,"$5,332,718,886 "
2/3/19,"$5,043,937,584 "
2/2/19,"$5,071,623,601 "
2/1/19,"$5,422,926,707 "
1/31/19,"$5,831,198,271 "
1/30/19,"$5,955,112,627 "
1/29/19,"$5,897,159,493 "
1/28/19,"$6,908,930,483 "
1/27/19,"$5,570,752,966 "
1/26/19,"$5,098,183,235 "
1/25/19,"$5,265,847,539 "
1/24/19,"$5,262,869,046 "
1/23/19,"$5,433,755,649 "
1/22/19,"$5,313,623,556 "
1/21/19,"$5,004,347,059 "
1/20/19,"$5,582,489,560 "
1/19/19,"$5,955,691,380 "
1/18/19,"$5,002,961,727 "
1/17/19,"$5,464,420,383 "
1/16/19,"$5,394,457,145 "
1/15/19,"$5,537,192,302 "
1/14/19,"$5,651,384,490 "
1/13/19,"$4,681,302,466 "
1/12/19,"$4,778,170,883 "
1/11/19,"$5,538,712,865 "
1/10/19,"$6,874,143,796 "
1/9/19,"$5,115,905,225 "
1/8/19,"$5,306,593,305 "
1/7/19,"$5,228,625,637 "
1/6/19,"$5,597,027,440 "
1/5/19,"$5,137,609,824 "
1/4/19,"$4,847,965,467 "
1/3/19,"$4,530,215,219 "
1/2/19,"$5,244,856,836 "
1/1/19,"$4,324,200,990 "
12/31/18,"$4,661,840,806 "
12/30/18,"$4,770,578,575 "
12/29/18,"$4,991,655,917 "
12/28/18,"$5,631,554,348 "
12/27/18,"$5,130,222,366 "
12/26/18,"$5,326,547,918 "
12/25/18,"$6,158,207,293 "
12/24/18,"$7,240,968,501 "
12/23/18,"$6,151,275,490 "
12/22/18,"$5,605,823,233 "
12/21/18,"$7,206,015,706 "
12/20/18,"$8,927,129,279 "
12/19/18,"$6,810,689,119 "
12/18/18,"$5,911,325,473 "
12/17/18,"$5,409,247,918 "
12/16/18,"$3,744,248,994 "
12/15/18,"$3,551,763,561 "
12/14/18,"$4,372,763,663 "
12/13/18,"$4,343,372,456 "
12/12/18,"$4,139,364,829 "
12/11/18,"$4,696,765,188 "
12/10/18,"$5,020,968,740 "
12/9/18,"$4,947,372,847 "
12/8/18,"$5,305,024,497 "
12/7/18,"$6,835,615,448 "
12/6/18,"$5,878,333,109 "
12/5/18,"$5,302,481,574 "
12/4/18,"$5,028,069,239 "
12/3/18,"$5,089,570,994 "
12/2/18,"$5,262,697,895 "
12/1/18,"$5,375,314,093 "
11/30/18,"$6,048,016,717 "
11/29/18,"$6,503,347,767 "
11/28/18,"$7,280,280,000 "
11/27/18,"$5,998,720,000 "
11/26/18,"$6,476,900,000 "
11/25/18,"$6,825,640,000 "
11/24/18,"$4,679,500,000 "
11/23/18,"$4,871,490,000 "
11/22/18,"$4,569,370,000 "
11/21/18,"$6,120,120,000 "
11/20/18,"$8,428,290,000 "
11/19/18,"$7,039,560,000 "
11/18/18,"$4,159,680,000 "
11/17/18,"$4,303,150,000 "
11/16/18,"$5,279,320,000 "
11/15/18,"$7,032,140,000 "
11/14/18,"$7,398,940,000 "
11/13/18,"$4,503,800,000 "
11/12/18,"$4,295,770,000 "
11/11/18,"$3,939,060,000 "
11/10/18,"$3,705,320,000 "
11/9/18,"$4,346,820,000 "
11/8/18,"$4,665,260,000 "
11/7/18,"$4,941,260,000 "
11/6/18,"$4,700,040,000 "
11/5/18,"$4,174,800,000 "
11/4/18,"$4,390,020,000 "
11/3/18,"$3,658,640,000 "
11/2/18,"$4,234,870,000 "
11/1/18,"$3,789,400,000 "
10/31/18,"$4,191,240,000 "
10/30/18,"$3,781,100,000 "
10/29/18,"$4,199,910,000 "
10/28/18,"$3,445,190,000 "
10/27/18,"$3,393,250,000 "
10/26/18,"$3,306,050,000 "
10/25/18,"$3,230,550,000 "
10/24/18,"$3,424,670,000 "
10/23/18,"$3,716,150,000 "
10/22/18,"$3,672,860,000 "
10/21/18,"$3,253,610,000 "
10/20/18,"$3,379,130,000 "
10/19/18,"$3,578,870,000 "
10/18/18,"$3,924,080,000 "
10/17/18,"$4,088,420,000 "
10/16/18,"$4,074,800,000 "
10/15/18,"$7,370,770,000 "
10/14/18,"$3,085,320,000 "
10/13/18,"$3,064,030,000 "
10/12/18,"$3,783,500,000 "
10/11/18,"$5,181,640,000 "
10/10/18,"$3,787,650,000 "
10/9/18,"$3,580,810,000 "
10/8/18,"$3,979,460,000 "
10/7/18,"$3,306,630,000 "
10/6/18,"$3,259,740,000 "
10/5/18,"$3,671,500,000 "
10/4/18,"$3,838,410,000 "
10/3/18,"$3,887,310,000 "
10/2/18,"$3,979,260,000 "
10/1/18,"$4,000,970,000 "
9/30/18,"$4,002,280,000 "
9/29/18,"$4,363,690,000 "
9/28/18,"$5,014,430,000 "
9/27/18,"$4,606,810,000 "
9/26/18,"$4,437,300,000 "
9/25/18,"$4,726,180,000 "
9/24/18,"$4,177,310,000 "
9/23/18,"$4,197,500,000 "
9/22/18,"$4,509,660,000 "
9/21/18,"$6,531,940,000 "
9/20/18,"$4,348,110,000 "
9/19/18,"$4,431,340,000 "
9/18/18,"$4,180,090,000 "
9/17/18,"$3,910,780,000 "
9/16/18,"$3,273,730,000 "
9/15/18,"$3,216,300,000 "
9/14/18,"$4,076,220,000 "
9/13/18,"$4,210,910,000 "
9/12/18,"$4,064,230,000 "
9/11/18,"$3,849,910,000 "
9/10/18,"$3,714,100,000 "
9/9/18,"$3,671,890,000 "
9/8/18,"$3,835,060,000 "
9/7/18,"$4,264,680,000 "
9/6/18,"$5,523,470,000 "
9/5/18,"$5,800,460,000 "
9/4/18,"$4,273,640,000 "
9/3/18,"$4,087,760,000 "
9/2/18,"$4,329,540,000 "
9/1/18,"$4,116,050,000 "
8/31/18,"$4,495,650,000 "
8/30/18,"$4,463,250,000 "
8/29/18,"$4,145,880,000 "
8/28/18,"$4,659,940,000 "
8/27/18,"$4,019,000,000 "
8/26/18,"$3,295,500,000 "
8/25/18,"$3,312,600,000 "
8/24/18,"$4,097,820,000 "
8/23/18,"$3,426,180,000 "
8/22/18,"$4,668,110,000 "
8/21/18,"$3,377,180,000 "
8/20/18,"$3,665,100,000 "
8/19/18,"$3,311,170,000 "
8/18/18,"$3,984,520,000 "
8/17/18,"$4,992,990,000 "
8/16/18,"$4,328,420,000 "
8/15/18,"$4,895,450,000 "
8/14/18,"$5,301,700,000 "
8/13/18,"$4,083,980,000 "
8/12/18,"$5,665,250,000 "
8/11/18,"$4,047,850,000 "
8/10/18,"$4,528,680,000 "
8/9/18,"$4,267,040,000 "
8/8/18,"$5,064,430,000 "
8/7/18,"$4,682,800,000 "
8/6/18,"$3,925,900,000 "
8/5/18,"$3,679,110,000 "
8/4/18,"$4,268,390,000 "
8/3/18,"$4,627,150,000 "
8/2/18,"$4,214,110,000 "
8/1/18,"$4,797,620,000 "
7/31/18,"$5,287,530,000 "
7/30/18,"$5,551,400,000 "
7/29/18,"$4,107,190,016 "
7/28/18,"$3,988,750,080 "
7/27/18,"$5,195,879,936 "
7/26/18,"$4,899,089,920 "
7/25/18,"$5,845,400,064 "
7/24/18,"$7,277,689,856 "
7/23/18,"$5,132,480,000 "
7/22/18,"$3,695,460,096 "
7/21/18,"$3,726,609,920 "
7/20/18,"$4,936,869,888 "
7/19/18,"$5,111,629,824 "
7/18/18,"$6,103,410,176 "
7/17/18,"$5,961,950,208 "
7/16/18,"$4,725,799,936 "
7/15/18,"$3,285,459,968 "
7/14/18,"$2,923,670,016 "
7/13/18,"$3,805,400,064 "
7/12/18,"$3,770,170,112 "
7/11/18,"$3,644,859,904 "
7/10/18,"$4,052,430,080 "
7/9/18,"$3,718,129,920 "
7/8/18,"$3,386,210,048 "
7/7/18,"$3,961,080,064 "
7/6/18,"$4,313,959,936 "
7/5/18,"$4,999,240,192 "
7/4/18,"$4,176,689,920 "
7/3/18,"$4,672,309,760 "
7/2/18,"$4,396,930,048 "
7/1/18,"$4,788,259,840 "
6/30/18,"$4,543,860,224 "
6/29/18,"$3,966,230,016 "
6/28/18,"$3,467,800,064 "
6/27/18,"$3,296,219,904 "
6/26/18,"$3,279,759,872 "
6/25/18,"$5,500,810,240 "
6/24/18,"$4,566,909,952 "
6/23/18,"$3,431,360,000 "
6/22/18,"$5,079,810,048 "
6/21/18,"$3,529,129,984 "
6/20/18,"$3,888,640,000 "
6/19/18,"$4,057,029,888 "
6/18/18,"$4,039,200,000 "
6/17/18,"$3,104,019,968 "
6/16/18,"$3,194,170,112 "
6/15/18,"$3,955,389,952 "
6/14/18,"$5,138,710,016 "
6/13/18,"$5,052,349,952 "
6/12/18,"$4,654,380,032 "
6/11/18,"$4,745,269,760 "
6/10/18,"$5,804,839,936 "
6/9/18,"$3,845,220,096 "
6/8/18,"$4,227,579,904 "
6/7/18,"$4,485,799,936 "
6/6/18,"$4,692,259,840 "
6/5/18,"$4,961,739,776 "
6/4/18,"$4,993,169,920 "
6/3/18,"$4,851,760,128 "
6/2/18,"$4,939,299,840 "
6/1/18,"$4,921,460,224 "
5/31/18,"$5,127,130,112 "
5/30/18,"$4,922,540,032 "
5/29/18,"$5,662,660,096 "
5/28/18,"$5,040,600,064 "
5/27/18,"$4,056,519,936 "
5/26/18,"$4,051,539,968 "
5/25/18,"$4,867,829,760 "
5/24/18,"$6,049,220,096 "
5/23/18,"$6,491,120,128 "
5/22/18,"$5,137,010,176 "
5/21/18,"$5,154,990,080 "
5/20/18,"$5,191,059,968 "
5/19/18,"$4,712,399,872 "
5/18/18,"$5,764,190,208 "
5/17/18,"$5,862,530,048 "
5/16/18,"$6,760,220,160 "
5/15/18,"$6,705,710,080 "
5/14/18,"$7,364,149,760 "
5/13/18,"$5,866,379,776 "
5/12/18,"$6,821,380,096 "
5/11/18,"$8,488,520,192 "
5/10/18,"$6,906,699,776 "
5/9/18,"$7,226,890,240 "
5/8/18,"$7,415,869,952 "
5/7/18,"$7,394,019,840 "
5/6/18,"$7,222,280,192 "
5/5/18,"$7,651,939,840 "
5/4/18,"$8,217,829,888 "
5/3/18,"$10,207,299,584 "
5/2/18,"$7,558,159,872 "
5/1/18,"$7,713,019,904 "
4/30/18,"$8,673,920,000 "
4/29/18,"$8,853,000,192 "
4/28/18,"$7,805,479,936 "
4/27/18,"$7,566,289,920 "
4/26/18,"$8,970,559,488 "
4/25/18,"$11,083,100,160 "
4/24/18,"$10,678,800,384 "
4/23/18,"$6,925,190,144 "
4/22/18,"$6,629,899,776 "
4/21/18,"$7,548,550,144 "
4/20/18,"$8,438,110,208 "
4/19/18,"$7,063,209,984 "
4/18/18,"$6,529,909,760 "
4/17/18,"$6,900,879,872 "
4/16/18,"$5,631,309,824 "
4/15/18,"$5,244,480,000 "
4/14/18,"$5,191,430,144 "
4/13/18,"$7,764,460,032 "
4/12/18,"$8,906,250,240 "
4/11/18,"$4,641,889,792 "
4/10/18,"$4,272,750,080 "
4/9/18,"$4,894,060,032 "
4/8/18,"$3,652,499,968 "
4/7/18,"$3,976,610,048 "
4/6/18,"$3,766,810,112 "
4/5/18,"$5,639,320,064 "
4/4/18,"$4,936,000,000 "
4/3/18,"$5,499,700,224 "
4/2/18,"$4,333,440,000 "
4/1/18,"$4,532,100,096 "
3/31/18,"$4,553,269,760 "
3/30/18,"$6,289,509,888 "
3/29/18,"$6,361,229,824 "
3/28/18,"$4,935,289,856 "
3/27/18,"$5,378,250,240 "
3/26/18,"$5,921,039,872 "
3/25/18,"$4,569,880,064 "
3/24/18,"$5,664,600,064 "
3/23/18,"$5,954,120,192 "
3/22/18,"$5,530,390,016 "
3/21/18,"$6,043,129,856 "
3/20/18,"$6,361,789,952 "
3/19/18,"$6,729,110,016 "
3/18/18,"$6,639,190,016 "
3/17/18,"$4,426,149,888 "
3/16/18,"$5,289,379,840 "
3/15/18,"$6,834,429,952 "
3/14/18,"$6,438,230,016 "
3/13/18,"$5,991,139,840 "
3/12/18,"$6,457,399,808 "
3/11/18,"$6,296,370,176 "
3/10/18,"$5,386,319,872 "
3/9/18,"$8,704,190,464 "
3/8/18,"$7,186,089,984 "
3/7/18,"$8,797,910,016 "
3/6/18,"$6,832,169,984 "
3/5/18,"$6,468,539,904 "
3/4/18,"$6,084,149,760 "
3/3/18,"$6,690,570,240 "
3/2/18,"$7,620,590,080 "
3/1/18,"$7,317,279,744 "
2/28/18,"$6,936,189,952 "
2/27/18,"$6,966,179,840 "
2/26/18,"$7,287,690,240 "
2/25/18,"$5,706,939,904 "
2/24/18,"$6,917,929,984 "
2/23/18,"$7,739,500,032 "
2/22/18,"$8,040,079,872 "
2/21/18,"$9,405,339,648 "
2/20/18,"$9,926,540,288 "
2/19/18,"$7,652,089,856 "
2/18/18,"$8,744,009,728 "
2/17/18,"$8,660,880,384 "
2/16/18,"$7,296,159,744 "
2/15/18,"$9,062,540,288 "
2/14/18,"$7,909,819,904 "
2/13/18,"$5,696,719,872 "
2/12/18,"$6,256,439,808 "
2/11/18,"$6,122,189,824 "
2/10/18,"$7,780,960,256 "
2/9/18,"$6,784,820,224 "
2/8/18,"$9,346,750,464 "
2/7/18,"$9,169,280,000 "
2/6/18,"$13,999,800,320 "
2/5/18,"$9,285,289,984 "
2/4/18,"$7,073,549,824 "
2/3/18,"$7,263,790,080 "
2/2/18,"$12,726,899,712 "
2/1/18,"$9,959,400,448 "
1/31/18,"$8,041,160,192 "
1/30/18,"$8,637,859,840 "
1/29/18,"$7,107,359,744 "
1/28/18,"$8,350,360,064 "
1/27/18,"$7,583,269,888 "
1/26/18,"$9,746,199,552 "
1/25/18,"$8,873,169,920 "
1/24/18,"$9,940,989,952 "
1/23/18,"$9,660,609,536 "
1/22/18,"$10,537,400,320 "
1/21/18,"$9,935,179,776 "
1/20/18,"$11,801,700,352 "
1/19/18,"$10,740,400,128 "
1/18/18,"$15,020,399,616 "
1/17/18,"$18,830,600,192 "
1/16/18,"$18,853,799,936 "
1/15/18,"$12,750,799,872 "
1/14/18,"$11,084,099,584 "
1/13/18,"$12,763,599,872 "
1/12/18,"$12,065,699,840 "
1/11/18,"$16,534,099,968 "
1/10/18,"$18,500,800,512 "
1/9/18,"$16,659,999,744 "
1/8/18,"$18,413,899,776 "
1/7/18,"$15,866,000,384 "
1/6/18,"$18,314,600,448 "
1/5/18,"$23,840,899,072 "
1/4/18,"$21,783,199,744 "
1/3/18,"$16,871,900,160 "
1/2/18,"$16,846,600,192 "
1/1/18,"$10,291,200,000 "
12/31/17,"$12,136,299,520 "
12/30/17,"$14,452,599,808 "
12/29/17,"$13,025,500,160 "
12/28/17,"$12,336,499,712 "
12/27/17,"$12,487,600,128 "
12/26/17,"$13,454,300,160 "
12/25/17,"$10,664,699,904 "
12/24/17,"$11,572,299,776 "
12/23/17,"$13,086,000,128 "
12/22/17,"$22,197,999,616 "
12/21/17,"$16,516,599,808 "
12/20/17,"$22,149,699,584 "
12/19/17,"$16,894,499,840 "
12/18/17,"$14,839,499,776 "
12/17/17,"$13,314,599,936 "
12/16/17,"$12,740,599,808 "
12/15/17,"$14,309,999,616 "
12/14/17,"$13,777,399,808 "
12/13/17,"$12,976,900,096 "
12/12/17,"$14,603,799,552 "
12/11/17,"$12,153,900,032 "
12/10/17,"$13,433,299,968 "
12/9/17,"$13,911,300,096 "
12/8/17,"$21,135,998,976 "
12/7/17,"$17,950,699,520 "
12/6/17,"$12,656,300,032 "
12/5/17,"$6,895,260,160 "
12/4/17,"$6,132,409,856 "
12/3/17,"$6,608,309,760 "
12/2/17,"$5,138,500,096 "
12/1/17,"$6,783,119,872 "
11/30/17,"$8,310,689,792 "
11/29/17,"$11,568,799,744 "
11/28/17,"$6,348,819,968 "
11/27/17,"$5,653,320,192 "
11/26/17,"$5,475,579,904 "
11/25/17,"$4,342,060,032 "
11/24/17,"$5,058,610,176 "
11/23/17,"$4,225,179,904 "
11/22/17,"$3,633,530,112 "
11/21/17,"$4,277,609,984 "
11/20/17,"$3,488,450,048 "
11/19/17,"$3,149,319,936 "
11/18/17,"$3,667,190,016 "
11/17/17,"$4,651,670,016 "
11/16/17,"$5,123,809,792 "
11/15/17,"$4,200,880,128 "
11/14/17,"$3,197,110,016 "
11/13/17,"$6,263,249,920 "
11/12/17,"$8,957,349,888 "
11/11/17,"$4,908,680,192 "
11/10/17,"$5,208,249,856 "
11/9/17,"$3,226,249,984 "
11/8/17,"$4,602,200,064 "
11/7/17,"$2,326,340,096 "
11/6/17,"$3,111,899,904 "
11/5/17,"$2,380,410,112 "
11/4/17,"$2,483,800,064 "
11/3/17,"$3,369,860,096 "
11/2/17,"$4,653,770,240 "
11/1/17,"$2,870,320,128 "
10/31/17,"$2,311,379,968 "
10/30/17,"$1,772,150,016 "
10/29/17,"$2,859,040,000 "
10/28/17,"$1,403,920,000 "
10/27/17,"$1,710,130,048 "
10/26/17,"$1,905,040,000 "
10/25/17,"$1,966,989,952 "
10/24/17,"$2,735,699,968 "
10/23/17,"$2,401,840,128 "
10/22/17,"$2,034,630,016 "
10/21/17,"$2,207,099,904 "
10/20/17,"$2,354,429,952 "
10/19/17,"$1,780,540,032 "
10/18/17,"$2,399,269,888 "
10/17/17,"$1,821,570,048 "
10/16/17,"$2,008,070,016 "
10/15/17,"$1,976,039,936 "
10/14/17,"$1,669,030,016 "
10/13/17,"$3,615,480,064 "
10/12/17,"$2,791,610,112 "
10/11/17,"$1,222,279,936 "
10/10/17,"$1,597,139,968 "
10/9/17,"$1,968,739,968 "
10/8/17,"$1,313,869,952 "
10/7/17,"$906,928,000 "
10/6/17,"$1,069,939,968 "
10/5/17,"$1,161,769,984 "
10/4/17,"$1,116,770,048 "
10/3/17,"$1,288,019,968 "
10/2/17,"$1,431,730,048 "
10/1/17,"$1,208,210,048 "
9/30/17,"$1,207,449,984 "
9/29/17,"$1,367,049,984 "
9/28/17,"$1,712,320,000 "
9/27/17,"$1,686,880,000 "
9/26/17,"$1,043,740,032 "
9/25/17,"$1,374,210,048 "
9/24/17,"$768,014,976 "
9/23/17,"$928,113,984 "
9/22/17,"$1,194,829,952 "
9/21/17,"$1,411,480,064 "
9/20/17,"$1,213,830,016 "
9/19/17,"$1,563,980,032 "
9/18/17,"$1,943,209,984 "
9/17/17,"$1,239,149,952 "
9/16/17,"$1,818,400,000 "
9/15/17,"$4,148,069,888 "
9/14/17,"$2,716,310,016 "
9/13/17,"$2,219,409,920 "
9/12/17,"$1,864,530,048 "
9/11/17,"$1,557,330,048 "
9/10/17,"$1,679,090,048 "
9/9/17,"$1,386,230,016 "
9/8/17,"$2,700,890,112 "
9/7/17,"$1,844,620,032 "
9/6/17,"$2,172,100,096 "
9/5/17,"$2,697,969,920 "
9/4/17,"$2,987,330,048 "
9/3/17,"$1,933,190,016 "
9/2/17,"$2,722,139,904 "
9/1/17,"$2,599,079,936 "
8/31/17,"$1,944,930,048 "
8/30/17,"$1,937,849,984 "
8/29/17,"$2,486,080,000 "
8/28/17,"$1,959,330,048 "
8/27/17,"$1,537,459,968 "
8/26/17,"$1,511,609,984 "
8/25/17,"$1,727,970,048 "
8/24/17,"$2,037,750,016 "
8/23/17,"$2,369,819,904 "
8/22/17,"$3,764,239,872 "
8/21/17,"$2,800,890,112 "
8/20/17,"$2,109,769,984 "
8/19/17,"$2,975,820,032 "
8/18/17,"$2,941,710,080 "
8/17/17,"$2,553,359,872 "
8/16/17,"$2,272,039,936 "
8/15/17,"$3,258,050,048 "
8/14/17,"$2,463,089,920 "
8/13/17,"$3,159,089,920 "
8/12/17,"$2,219,589,888 "
8/11/17,"$2,021,190,016 "
8/10/17,"$1,515,110,016 "
8/9/17,"$1,468,960,000 "
8/8/17,"$1,752,760,064 "
8/7/17,"$1,482,279,936 "
8/6/17,"$1,105,030,016 "
8/5/17,"$1,945,699,968 "
8/4/17,"$1,002,120,000 "
8/3/17,"$804,796,992 "
8/2/17,"$1,094,950,016 "
8/1/17,"$1,324,669,952 "
7/31/17,"$860,574,976 "
7/30/17,"$705,942,976 "
7/29/17,"$803,745,984 "
7/28/17,"$1,380,099,968 "
7/27/17,"$789,104,000 "
7/26/17,"$937,404,032 "
7/25/17,"$1,460,089,984 "
7/24/17,"$866,473,984 "
7/23/17,"$1,072,840,000 "
7/22/17,"$1,177,129,984 "
7/21/17,"$1,489,449,984 "
7/20/17,"$2,249,260,032 "
7/19/17,"$1,245,100,032 "
7/18/17,"$1,512,450,048 "
7/17/17,"$1,201,760,000 "
7/16/17,"$1,182,870,016 "
7/15/17,"$993,608,000 "
7/14/17,"$882,502,976 "
7/13/17,"$835,769,984 "
7/12/17,"$1,117,410,048 "
7/11/17,"$1,329,760,000 "
7/10/17,"$1,111,200,000 "
7/9/17,"$527,856,000 "
7/8/17,"$733,329,984 "
7/7/17,"$917,411,968 "
7/6/17,"$761,956,992 "
7/5/17,"$941,566,016 "
7/4/17,"$985,516,032 "
7/3/17,"$964,112,000 "
7/2/17,"$803,747,008 "
7/1/17,"$779,913,984 "
6/30/17,"$860,273,024 "
6/29/17,"$949,979,008 "
6/28/17,"$1,183,869,952 "
6/27/17,"$1,489,789,952 "
6/26/17,"$1,663,280,000 "
6/25/17,"$1,161,100,032 "
6/24/17,"$982,750,016 "
6/23/17,"$961,318,976 "
6/22/17,"$1,097,939,968 "
6/21/17,"$1,626,579,968 "
6/20/17,"$1,854,189,952 "
6/19/17,"$1,446,840,064 "
6/18/17,"$1,178,659,968 "
6/17/17,"$1,534,509,952 "
6/16/17,"$1,195,190,016 "
6/15/17,"$2,026,259,968 "
6/14/17,"$1,696,560,000 "
6/13/17,"$1,781,200,000 "
6/12/17,"$2,569,530,112 "
6/11/17,"$1,752,400,000 "
6/10/17,"$2,018,889,984 "
6/9/17,"$1,348,950,016 "
6/8/17,"$1,281,170,048 "
6/7/17,"$1,517,709,952 "
6/6/17,"$2,089,609,984 "
6/5/17,"$1,369,309,952 "
6/4/17,"$1,355,120,000 "
6/3/17,"$1,514,950,016 "
6/2/17,"$1,317,030,016 "
6/1/17,"$1,653,180,032 "
5/31/17,"$1,544,829,952 "
5/30/17,"$1,443,970,048 "
5/29/17,"$994,625,024 "
5/28/17,"$1,147,139,968 "
5/27/17,"$1,700,480,000 "
5/26/17,"$1,763,480,064 "
5/25/17,"$2,406,700,032 "
5/24/17,"$1,725,379,968 "
5/23/17,"$1,378,749,952 "
5/22/17,"$1,942,220,032 "
5/21/17,"$1,147,859,968 "
5/20/17,"$961,336,000 "
5/19/17,"$1,157,289,984 "
5/18/17,"$894,321,024 "
5/17/17,"$1,064,729,984 "
5/16/17,"$959,044,992 "
5/15/17,"$731,529,024 "
5/14/17,"$437,196,000 "
5/13/17,"$579,635,008 "
5/12/17,"$740,984,000 "
5/11/17,"$799,489,984 "
5/10/17,"$915,723,008 "
5/9/17,"$1,167,920,000 "
5/8/17,"$1,340,320,000 "
5/7/17,"$1,080,029,952 "
5/6/17,"$582,529,984 "
5/5/17,"$946,035,968 "
5/4/17,"$933,548,992 "
5/3/17,"$583,795,968 "
5/2/17,"$477,337,984 "
5/1/17,"$713,624,000 "
4/30/17,"$413,115,008 "
4/29/17,"$422,705,984 "
4/28/17,"$527,488,992 "
4/27/17,"$449,196,992 "
4/26/17,"$329,631,008 "
4/25/17,"$242,556,000 "
4/24/17,"$235,806,000 "
4/23/17,"$258,951,008 "
4/22/17,"$249,320,000 "
4/21/17,"$272,167,008 "
4/20/17,"$315,108,000 "
4/19/17,"$288,060,992 "
4/18/17,"$270,524,000 "
4/17/17,"$253,206,000 "
4/16/17,"$183,231,008 "
4/15/17,"$203,559,008 "
4/14/17,"$254,827,008 "
4/13/17,"$351,968,992 "
4/12/17,"$288,702,016 "
4/11/17,"$216,182,000 "
4/10/17,"$215,883,008 "
4/9/17,"$242,343,008 "
4/8/17,"$209,312,000 "
4/7/17,"$317,022,016 "
4/6/17,"$511,222,016 "
4/5/17,"$414,784,000 "
4/4/17,"$436,310,016 "
4/3/17,"$580,444,032 "
4/2/17,"$514,187,008 "
4/1/17,"$289,633,984 "
3/31/17,"$447,287,008 "
3/30/17,"$352,968,992 "
3/29/17,"$298,457,984 "
3/28/17,"$326,332,000 "
3/27/17,"$372,535,008 "
3/26/17,"$303,668,000 "
